N_OPTIONS,RT,correct,current_time,filter_cost,guess,guess_number,guess_number_human,guess_size,max_guess_size,nStartingGuesses,overlap,phase,pid,start_time,total_trials,trial_id,true_set,true_set_size,whose_guess,uniqueid,opts_remaining_prev,opts_remaining_post,all_within,all_independent,all_wn_or_ind
12,9184,0,1723483130095,4,C101100000000,6,5,3,6,1,1,TEST,7917392,1723483082817,10,1,C110010000000,3,human,debugLSNEh:debugJXcgc,4,2,0,0,0
12,2900,0,1723483132997,4,C010000000000,7,6,1,6,1,1,TEST,7917392,1723483082817,10,1,C110010000000,3,human,debugLSNEh:debugJXcgc,2,2,1,0,1
12,14121,0,1723483147120,4,C111111000000,8,7,6,6,1,3,TEST,7917392,1723483082817,10,1,C110010000000,3,human,debugLSNEh:debugJXcgc,2,2,0,0,0
12,18047,0,1723483165169,4,C111000000000,9,8,3,6,1,2,TEST,7917392,1723483082817,10,1,C110010000000,3,human,debugLSNEh:debugJXcgc,2,2,1,0,1
12,22618,1,1723483187788,4,C110010000000,10,9,3,6,1,3,TEST,7917392,1723483082817,10,1,C110010000000,3,human,debugLSNEh:debugJXcgc,2,1,1,0,1
12,0,0,1723483191545,4,C000000000111,1,0,3,6,4,0,TEST,7917392,1723483082817,10,2,C000010011000,3,model,debugLSNEh:debugJXcgc,220,84,1,1,1
12,10,0,1723483191555,4,C000111000000,2,0,3,6,4,1,TEST,7917392,1723483082817,10,2,C000010011000,3,model,debugLSNEh:debugJXcgc,84,45,0,1,1
12,10,0,1723483191566,4,C000010100000,3,0,2,6,4,1,TEST,7917392,1723483082817,10,2,C000010011000,3,model,debugLSNEh:debugJXcgc,45,20,0,0,0
12,11,0,1723483191577,4,C000001100000,4,0,2,6,4,0,TEST,7917392,1723483082817,10,2,C000010011000,3,model,debugLSNEh:debugJXcgc,20,10,0,0,0
12,25133,0,1723483216710,4,C111000111000,5,1,6,6,4,2,TEST,7917392,1723483082817,10,2,C000010011000,3,human,debugLSNEh:debugJXcgc,10,10,0,0,0
12,22289,0,1723483239000,4,C111010100100,6,2,6,6,4,1,TEST,7917392,1723483082817,10,2,C000010011000,3,human,debugLSNEh:debugJXcgc,10,1,0,0,0
12,24354,0,1723483263355,4,C000010010000,7,3,2,6,4,2,TEST,7917392,1723483082817,10,2,C000010011000,3,human,debugLSNEh:debugJXcgc,1,1,0,0,0
12,28142,0,1723483291499,4,C000010011111,8,4,6,6,4,3,TEST,7917392,1723483082817,10,2,C000010011000,3,human,debugLSNEh:debugJXcgc,1,1,0,0,0
12,10747,0,1723483302247,4,C000010010100,9,5,3,6,4,2,TEST,7917392,1723483082817,10,2,C000010011000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,11086,1,1723483313334,4,C000010011000,10,6,3,6,4,3,TEST,7917392,1723483082817,10,2,C000010011000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,1,0,1723483315344,0,C010001100111,1,0,6,6,3,1,TEST,7917392,1723483082817,10,3,C011000001000,3,model,debugLSNEh:debugJXcgc,220,90,1,1,1
12,10,0,1723483315355,0,C100000111011,2,0,6,6,3,1,TEST,7917392,1723483082817,10,3,C011000001000,3,model,debugLSNEh:debugJXcgc,90,36,0,0,0
12,9,0,1723483315365,0,C111000010100,3,0,5,6,3,2,TEST,7917392,1723483082817,10,3,C011000001000,3,model,debugLSNEh:debugJXcgc,36,12,0,0,0
12,13599,0,1723483328965,0,C010000010000,4,1,2,6,3,1,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,12,6,1,0,1
12,12091,0,1723483341058,0,C000000010100,5,2,2,6,3,0,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,6,3,1,0,1
12,21077,0,1723483362137,0,C110110000000,6,3,4,6,3,1,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,3,1,0,0,0
12,10153,0,1723483372291,0,C010000000100,7,4,2,6,3,1,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,2893,0,1723483375185,0,C010000000000,8,5,1,6,3,1,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,7755,0,1723483382942,0,C011000000000,9,6,2,6,3,2,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,19480,0,1723483402424,0,C011001110000,10,7,5,6,3,2,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,1,1,0,0,0
12,7621,0,1723483410047,0,C011000001111,11,8,6,6,3,3,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,1,1,0,0,0
12,4768,0,1723483414817,0,C011000000100,12,9,3,6,3,2,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,29322,0,1723483444141,0,C011000000010,13,10,3,6,3,2,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,5003,0,1723483449146,0,C011000000001,14,11,3,6,3,2,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,6196,1,1723483455343,0,C011000001000,15,12,3,6,3,3,TEST,7917392,1723483082817,10,3,C011000001000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,0,0,1723483457131,0,C001100101101,1,0,6,6,3,0,TEST,7917392,1723483082817,10,4,C000011000010,3,model,debugLSNEh:debugJXcgc,220,20,1,1,1
12,9,0,1723483457140,0,C000011010000,2,0,3,6,3,2,TEST,7917392,1723483082817,10,4,C000011000010,3,model,debugLSNEh:debugJXcgc,20,9,0,1,1
12,9,0,1723483457149,0,C100011000000,3,0,3,6,3,2,TEST,7917392,1723483082817,10,4,C000011000010,3,model,debugLSNEh:debugJXcgc,9,4,0,0,0
12,11104,1,1723483468253,0,C000011000010,4,1,3,6,3,3,TEST,7917392,1723483082817,10,4,C000011000010,3,human,debugLSNEh:debugJXcgc,4,1,0,0,0
12,1,0,1723483469433,0,C010111010001,1,0,6,6,3,2,TEST,7917392,1723483082817,10,5,C001011000000,3,model,debugLSNEh:debugJXcgc,220,90,1,1,1
12,9,0,1723483469442,0,C110110000110,2,0,6,6,3,1,TEST,7917392,1723483082817,10,5,C001011000000,3,model,debugLSNEh:debugJXcgc,90,36,0,0,0
12,9,0,1723483469452,0,C000110111000,3,0,5,6,3,1,TEST,7917392,1723483082817,10,5,C001011000000,3,model,debugLSNEh:debugJXcgc,36,15,0,0,0
12,12002,0,1723483481454,0,C010010000000,4,1,2,6,3,1,TEST,7917392,1723483082817,10,5,C001011000000,3,human,debugLSNEh:debugJXcgc,15,7,1,0,1
12,4411,0,1723483485867,0,C010000000001,5,2,2,6,3,0,TEST,7917392,1723483082817,10,5,C001011000000,3,human,debugLSNEh:debugJXcgc,7,1,1,0,1
12,12950,0,1723483498818,0,C000010010000,6,3,2,6,3,1,TEST,7917392,1723483082817,10,5,C001011000000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,4122,0,1723483502942,0,C000011000000,7,4,2,6,3,2,TEST,7917392,1723483082817,10,5,C001011000000,3,human,debugLSNEh:debugJXcgc,1,1,1,0,1
12,5000,1,1723483507944,0,C001011000000,8,5,3,6,3,3,TEST,7917392,1723483082817,10,5,C001011000000,3,human,debugLSNEh:debugJXcgc,1,1,0,0,0
12,0,0,1723483508761,4,C000000000111,1,0,3,6,2,0,TEST,7917392,1723483082817,10,6,C010010001000,3,model,debugLSNEh:debugJXcgc,220,84,1,1,1
12,10,0,1723483508771,4,C000111000000,2,0,3,6,2,1,TEST,7917392,1723483082817,10,6,C010010001000,3,model,debugLSNEh:debugJXcgc,84,45,0,1,1
12,5124,0,1723483513896,4,C000001000000,3,1,1,6,2,0,TEST,7917392,1723483082817,10,6,C010010001000,3,human,debugLSNEh:debugJXcgc,45,30,1,0,1
12,3228,0,1723483517125,4,C000010000000,4,2,1,6,2,1,TEST,7917392,1723483082817,10,6,C010010001000,3,human,debugLSNEh:debugJXcgc,30,15,1,0,1
12,12020,0,1723483529145,4,C111010011000,5,3,6,6,2,3,TEST,7917392,1723483082817,10,6,C010010001000,3,human,debugLSNEh:debugJXcgc,15,10,0,0,0
12,6843,0,1723483535990,4,C001010010000,6,4,3,6,2,1,TEST,7917392,1723483082817,10,6,C010010001000,3,human,debugLSNEh:debugJXcgc,10,3,1,0,1
12,4483,1,1723483540474,4,C010010001000,7,5,3,6,2,3,TEST,7917392,1723483082817,10,6,C010010001000,3,human,debugLSNEh:debugJXcgc,3,1,1,0,1
12,6348,0,1723483547616,4,C000000000111,1,1,3,6,0,0,TEST,7917392,1723483082817,10,7,C000101001000,3,human,debugLSNEh:debugJXcgc,220,84,1,1,1
12,3222,0,1723483550840,4,C000000111000,2,2,3,6,0,1,TEST,7917392,1723483082817,10,7,C000101001000,3,human,debugLSNEh:debugJXcgc,84,45,0,1,1
12,4037,0,1723483554878,4,C000011100000,3,3,3,6,0,1,TEST,7917392,1723483082817,10,7,C000101001000,3,human,debugLSNEh:debugJXcgc,45,22,0,0,0
12,6205,0,1723483561085,4,C011100100000,4,4,4,6,0,1,TEST,7917392,1723483082817,10,7,C000101001000,3,human,debugLSNEh:debugJXcgc,22,12,0,0,0
12,6083,0,1723483567170,4,C100000100000,5,5,2,6,0,0,TEST,7917392,1723483082817,10,7,C000101001000,3,human,debugLSNEh:debugJXcgc,12,12,0,0,0
12,7806,0,1723483574978,4,C000101000000,6,6,2,6,0,2,TEST,7917392,1723483082817,10,7,C000101001000,3,human,debugLSNEh:debugJXcgc,12,2,0,0,0
12,7991,1,1723483582970,4,C000101001000,7,7,3,6,0,3,TEST,7917392,1723483082817,10,7,C000101001000,3,human,debugLSNEh:debugJXcgc,2,1,0,0,0
12,1,0,1723483583814,0,C011010000111,1,0,6,6,2,3,TEST,7917392,1723483082817,10,8,C011000000010,3,model,debugLSNEh:debugJXcgc,220,20,1,1,1
12,10,0,1723483583824,0,C010010000010,2,0,3,6,2,2,TEST,7917392,1723483082817,10,8,C011000000010,3,model,debugLSNEh:debugJXcgc,20,9,1,0,1
12,6937,0,1723483590762,0,C000010000010,3,1,2,6,2,1,TEST,7917392,1723483082817,10,8,C011000000010,3,human,debugLSNEh:debugJXcgc,9,6,1,0,1
12,8462,0,1723483599225,0,C010010000000,4,2,2,6,2,1,TEST,7917392,1723483082817,10,8,C011000000010,3,human,debugLSNEh:debugJXcgc,6,3,1,0,1
12,12303,0,1723483611529,0,C010000000010,5,3,2,6,2,2,TEST,7917392,1723483082817,10,8,C011000000010,3,human,debugLSNEh:debugJXcgc,3,3,1,0,1
12,5252,1,1723483616783,0,C011000000010,6,4,3,6,2,3,TEST,7917392,1723483082817,10,8,C011000000010,3,human,debugLSNEh:debugJXcgc,3,1,1,0,1
12,0,0,1723483618223,4,C000000000111,1,0,3,6,3,1,TEST,7917392,1723483082817,10,9,C011000000100,3,model,debugLSNEh:debugJXcgc,220,108,1,1,1
12,11,0,1723483618234,4,C000000111000,2,0,3,6,3,0,TEST,7917392,1723483082817,10,9,C011000000100,3,model,debugLSNEh:debugJXcgc,108,45,0,1,1
12,10,0,1723483618244,4,C000111000000,3,0,3,6,3,0,TEST,7917392,1723483082817,10,9,C011000000100,3,model,debugLSNEh:debugJXcgc,45,9,0,1,1
12,6633,1,1723483624877,4,C011000000100,4,1,3,6,3,3,TEST,7917392,1723483082817,10,9,C011000000100,3,human,debugLSNEh:debugJXcgc,9,1,0,0,0
12,0,0,1723483626304,0,C101110100010,1,0,6,6,3,1,TEST,7917392,1723483082817,10,10,C000000010011,3,model,debugLSNEh:debugJXcgc,220,90,1,1,1
12,10,0,1723483626314,0,C000111111000,2,0,6,6,3,1,TEST,7917392,1723483082817,10,10,C000000010011,3,model,debugLSNEh:debugJXcgc,90,36,0,0,0
12,10,0,1723483626324,0,C001000011110,3,0,5,6,3,2,TEST,7917392,1723483082817,10,10,C000000010011,3,model,debugLSNEh:debugJXcgc,36,12,0,0,0
12,10470,0,1723483636794,0,C001000000010,4,1,2,6,3,1,TEST,7917392,1723483082817,10,10,C000000010011,3,human,debugLSNEh:debugJXcgc,12,10,1,0,1
12,6746,0,1723483643541,0,C101000000000,5,2,2,6,3,0,TEST,7917392,1723483082817,10,10,C000000010011,3,human,debugLSNEh:debugJXcgc,10,5,1,0,1
12,11416,0,1723483654958,0,C000000101010,6,3,3,6,3,1,TEST,7917392,1723483082817,10,10,C000000010011,3,human,debugLSNEh:debugJXcgc,5,3,0,0,0
12,4737,0,1723483659696,0,C000000001110,7,4,3,6,3,1,TEST,7917392,1723483082817,10,10,C000000010011,3,human,debugLSNEh:debugJXcgc,3,2,1,0,1
12,3848,0,1723483663546,0,C000001100010,8,5,3,6,3,1,TEST,7917392,1723483082817,10,10,C000000010011,3,human,debugLSNEh:debugJXcgc,2,2,0,0,0
12,5581,0,1723483669129,0,C000110000010,9,6,3,6,3,1,TEST,7917392,1723483082817,10,10,C000000010011,3,human,debugLSNEh:debugJXcgc,2,2,1,0,1
12,8418,1,1723483677549,0,C000000010011,10,7,3,6,3,3,TEST,7917392,1723483082817,10,10,C000000010011,3,human,debugLSNEh:debugJXcgc,2,1,0,0,0
12,22975,0,1723483218125,4,C100001000001,1,1,3,6,0,0,TEST,472446,1723483048051,10,1,C011000001000,3,human,debugFEvYP:debugurh8H,220,84,1,1,1
12,6186,0,1723483224315,4,C011000000010,2,2,3,6,0,2,TEST,472446,1723483048051,10,1,C011000001000,3,human,debugFEvYP:debugurh8H,84,18,0,1,1
12,9025,0,1723483233345,4,C011000100000,3,3,3,6,0,2,TEST,472446,1723483048051,10,1,C011000001000,3,human,debugFEvYP:debugurh8H,18,7,0,0,0
12,7513,0,1723483240860,4,C011000000100,4,4,3,6,0,2,TEST,472446,1723483048051,10,1,C011000001000,3,human,debugFEvYP:debugurh8H,7,4,0,0,0
12,6283,0,1723483247145,4,C111000000000,5,5,3,6,0,2,TEST,472446,1723483048051,10,1,C011000001000,3,human,debugFEvYP:debugurh8H,4,4,0,0,0
12,18977,0,1723483266126,4,C011010000000,6,6,3,6,0,2,TEST,472446,1723483048051,10,1,C011000001000,3,human,debugFEvYP:debugurh8H,4,3,0,0,0
12,24229,0,1723483290359,4,C011101110000,7,7,6,6,0,2,TEST,472446,1723483048051,10,1,C011000001000,3,human,debugFEvYP:debugurh8H,3,1,0,0,0
12,10714,1,1723483301076,4,C011000001000,8,8,3,6,0,3,TEST,472446,1723483048051,10,1,C011000001000,3,human,debugFEvYP:debugurh8H,1,1,0,0,0
12,2,0,1723483319279,0,C110001001011,1,0,6,6,2,2,TEST,472446,1723483048051,10,2,C000101000001,3,model,debugFEvYP:debugurh8H,220,90,1,1,1
12,14,0,1723483319294,0,C010100011110,2,0,6,6,2,1,TEST,472446,1723483048051,10,2,C000101000001,3,model,debugFEvYP:debugurh8H,90,36,0,0,0
12,20217,0,1723483339511,0,C110000000110,3,1,4,6,2,0,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,36,8,0,0,0
12,20119,0,1723483359633,0,C000101001000,4,2,3,6,2,2,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,8,4,0,0,0
12,12149,0,1723483371786,0,C000001001011,5,3,4,6,2,2,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,4,4,1,0,1
12,14550,0,1723483386339,0,C000001001100,6,4,3,6,2,1,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,4,1,0,0,0
12,10843,0,1723483397185,0,C000101001000,7,5,3,6,2,2,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,5180,0,1723483402368,0,C010001001000,8,6,3,6,2,1,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,16941,0,1723483419313,0,C110101001000,9,7,5,6,2,2,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,1,1,0,0,0
12,22880,0,1723483442195,0,C000001001011,10,8,4,6,2,2,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,10214,0,1723483452412,0,C000001101001,11,9,4,6,2,2,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,1,1,0,0,0
12,12065,0,1723483464480,0,C000101101001,12,10,5,6,2,3,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,1,1,0,0,0
12,38820,0,1723483503303,0,C000100001001,13,11,3,6,2,2,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,13216,1,1723483516523,0,C000101000001,14,12,3,6,2,3,TEST,472446,1723483048051,10,2,C000101000001,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,9848,0,1723483539294,4,C010100010010,1,1,4,6,0,1,TEST,472446,1723483048051,10,3,C011000000100,3,human,debugFEvYP:debugurh8H,220,112,1,1,1
12,7009,0,1723483546304,4,C000111001110,2,2,6,6,0,1,TEST,472446,1723483048051,10,3,C011000000100,3,human,debugFEvYP:debugurh8H,112,44,0,0,0
12,7471,0,1723483553778,4,C111000000010,3,3,4,6,0,2,TEST,472446,1723483048051,10,3,C011000000100,3,human,debugFEvYP:debugurh8H,44,13,0,0,0
12,8893,0,1723483562674,4,C100011011010,4,4,6,6,0,0,TEST,472446,1723483048051,10,3,C011000000100,3,human,debugFEvYP:debugurh8H,13,1,0,0,0
12,25304,0,1723483587980,4,C011100000110,5,5,5,6,0,3,TEST,472446,1723483048051,10,3,C011000000100,3,human,debugFEvYP:debugurh8H,1,1,0,0,0
12,19411,0,1723483607394,4,C011000000010,6,6,3,6,0,2,TEST,472446,1723483048051,10,3,C011000000100,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,4970,1,1723483612368,4,C011000000100,7,7,3,6,0,3,TEST,472446,1723483048051,10,3,C011000000100,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,4,0,1723483619794,0,C101110100010,1,0,6,6,3,1,TEST,472446,1723483048051,10,4,C000000010011,3,model,debugFEvYP:debugurh8H,220,90,1,1,1
12,20,0,1723483619814,0,C000111111000,2,0,6,6,3,1,TEST,472446,1723483048051,10,4,C000000010011,3,model,debugFEvYP:debugurh8H,90,36,0,0,0
12,19,0,1723483619834,0,C001000011110,3,0,5,6,3,2,TEST,472446,1723483048051,10,4,C000000010011,3,model,debugFEvYP:debugurh8H,36,12,0,0,0
12,8948,0,1723483628782,0,C110011000011,4,1,6,6,3,2,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,12,5,0,0,0
12,31877,0,1723483660661,0,C101100110010,5,2,6,6,3,2,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,5,2,0,0,0
12,16635,0,1723483677299,0,C101000100010,6,3,4,6,3,1,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,2,2,1,0,1
12,9830,0,1723483687131,0,C000000011110,7,4,4,6,3,2,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,2,2,1,0,1
12,26570,0,1723483713705,0,C010000011110,8,5,5,6,3,2,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,2,1,0,0,0
12,8976,0,1723483722684,0,C100000011110,9,6,5,6,3,2,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,1,1,0,0,0
12,14818,0,1723483737505,0,C001000011110,10,7,5,6,3,2,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,15081,0,1723483752589,0,C000110011110,11,8,6,6,3,2,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,1,1,0,0,0
12,7549,0,1723483760142,0,C000000011111,12,9,5,6,3,3,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,1,1,0,0,0
12,7214,0,1723483767360,0,C000000000111,13,10,3,6,3,2,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,5491,1,1723483772854,0,C000000010011,14,11,3,6,3,3,TEST,472446,1723483048051,10,4,C000000010011,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,1,0,1723483781925,0,C010111010001,1,0,6,6,2,2,TEST,472446,1723483048051,10,5,C001011000000,3,model,debugFEvYP:debugurh8H,220,90,1,1,1
12,15,0,1723483781940,0,C110110000110,2,0,6,6,2,1,TEST,472446,1723483048051,10,5,C001011000000,3,model,debugFEvYP:debugurh8H,90,36,0,0,0
12,10095,0,1723483792036,0,C100111000001,3,1,5,6,2,2,TEST,472446,1723483048051,10,5,C001011000000,3,human,debugFEvYP:debugurh8H,36,16,0,0,0
12,9234,0,1723483801272,0,C100111000000,4,2,4,6,2,2,TEST,472446,1723483048051,10,5,C001011000000,3,human,debugFEvYP:debugurh8H,16,7,1,0,1
12,7457,0,1723483808731,0,C011111000000,5,3,5,6,2,3,TEST,472446,1723483048051,10,5,C001011000000,3,human,debugFEvYP:debugurh8H,7,2,0,0,0
12,5431,0,1723483814166,0,C010110000000,6,4,3,6,2,1,TEST,472446,1723483048051,10,5,C001011000000,3,human,debugFEvYP:debugurh8H,2,2,1,0,1
12,6459,0,1723483820628,0,C000111000000,7,5,3,6,2,2,TEST,472446,1723483048051,10,5,C001011000000,3,human,debugFEvYP:debugurh8H,2,2,1,0,1
12,7032,0,1723483827662,0,C010110000000,8,6,3,6,2,1,TEST,472446,1723483048051,10,5,C001011000000,3,human,debugFEvYP:debugurh8H,2,2,1,0,1
12,8200,0,1723483835866,0,C010011000000,9,7,3,6,2,2,TEST,472446,1723483048051,10,5,C001011000000,3,human,debugFEvYP:debugurh8H,2,1,1,0,1
12,9444,1,1723483845313,0,C001011000000,10,8,3,6,2,3,TEST,472446,1723483048051,10,5,C001011000000,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,4,0,1723483853611,0,C001100101101,1,0,6,6,1,0,TEST,472446,1723483048051,10,6,C000011000010,3,model,debugFEvYP:debugurh8H,220,20,1,1,1
12,15648,0,1723483869259,0,C000011010010,2,1,4,6,1,3,TEST,472446,1723483048051,10,6,C000011000010,3,human,debugFEvYP:debugurh8H,20,4,0,1,1
12,4345,1,1723483873608,0,C000011000010,3,2,3,6,1,3,TEST,472446,1723483048051,10,6,C000011000010,3,human,debugFEvYP:debugurh8H,4,1,1,0,1
12,12994,0,1723483895392,0,C100100010001,1,1,4,6,0,1,TEST,472446,1723483048051,10,7,C100010001000,3,human,debugFEvYP:debugurh8H,220,112,1,1,1
12,6358,0,1723483901752,0,C011000001110,2,2,5,6,0,1,TEST,472446,1723483048051,10,7,C100010001000,3,human,debugFEvYP:debugurh8H,112,60,0,1,1
12,9055,0,1723483910809,0,C000011100000,3,3,3,6,0,1,TEST,472446,1723483048051,10,7,C100010001000,3,human,debugFEvYP:debugurh8H,60,60,0,1,1
12,8166,0,1723483918977,0,C010001000010,4,4,3,6,0,0,TEST,472446,1723483048051,10,7,C100010001000,3,human,debugFEvYP:debugurh8H,60,24,0,0,0
12,25748,0,1723483944728,0,C001000011100,5,5,4,6,0,1,TEST,472446,1723483048051,10,7,C100010001000,3,human,debugFEvYP:debugurh8H,24,18,0,0,0
12,19845,0,1723483964575,0,C001110100001,6,6,5,6,0,1,TEST,472446,1723483048051,10,7,C100010001000,3,human,debugFEvYP:debugurh8H,18,4,0,0,0
12,24976,0,1723483989554,0,C101110101000,7,7,6,6,0,3,TEST,472446,1723483048051,10,7,C100010001000,3,human,debugFEvYP:debugurh8H,4,2,0,0,0
12,19603,0,1723484009162,0,C101100000000,8,8,3,6,0,1,TEST,472446,1723483048051,10,7,C100010001000,3,human,debugFEvYP:debugurh8H,2,2,1,0,1
12,7767,1,1723484016934,0,C100010001000,9,9,3,6,0,3,TEST,472446,1723483048051,10,7,C100010001000,3,human,debugFEvYP:debugurh8H,2,1,1,0,1
12,0,0,1723484017314,4,C000000000111,1,0,3,6,2,1,TEST,472446,1723483048051,10,8,C000110000001,3,model,debugFEvYP:debugurh8H,220,108,1,1,1
12,15,0,1723484017330,4,C000000111000,2,0,3,6,2,0,TEST,472446,1723483048051,10,8,C000110000001,3,model,debugFEvYP:debugurh8H,108,45,0,1,1
12,9719,0,1723484027050,4,C111111000000,3,1,6,6,2,2,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,45,45,0,1,1
12,8106,0,1723484035159,4,C110000000011,4,2,4,6,2,1,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,45,20,0,0,0
12,8044,0,1723484043206,4,C001111000100,5,3,5,6,2,2,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,20,20,0,0,0
12,5605,0,1723484048814,4,C001100000100,6,4,3,6,2,1,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,20,12,1,0,1
12,6823,0,1723484055640,4,C000011000100,7,5,3,6,2,1,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,12,8,1,0,1
12,5225,0,1723484060868,4,C110000000100,8,6,3,6,2,0,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,8,8,0,0,0
12,27424,0,1723484088294,4,C001100000010,9,7,3,6,2,1,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,8,4,0,0,0
12,19244,0,1723484107541,4,C000010000001,10,8,2,6,2,2,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,4,2,0,0,0
12,22443,0,1723484129987,4,C000011000101,11,9,4,6,2,2,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,2,2,0,0,0
12,33168,0,1723484163158,4,C001010000101,12,10,4,6,2,2,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,2,1,0,0,0
12,14763,0,1723484177926,4,C000010000101,13,11,3,6,2,2,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,1,1,1,0,1
12,24865,1,1723484202795,4,C000110000001,14,12,3,6,2,3,TEST,472446,1723483048051,10,8,C000110000001,3,human,debugFEvYP:debugurh8H,1,1,0,0,0
12,0,0,1723484205260,4,C000000000111,1,0,3,6,1,1,TEST,472446,1723483048051,10,9,C001100000001,3,model,debugFEvYP:debugurh8H,220,108,1,1,1
12,9947,0,1723484215208,4,C111100110000,2,1,6,6,1,2,TEST,472446,1723483048051,10,9,C001100000001,3,human,debugFEvYP:debugurh8H,108,45,0,1,1
12,7535,0,1723484222745,4,C011100001010,3,2,5,6,1,2,TEST,472446,1723483048051,10,9,C001100000001,3,human,debugFEvYP:debugurh8H,45,15,0,0,0
12,4512,0,1723484227262,4,C000011100000,4,3,3,6,1,0,TEST,472446,1723483048051,10,9,C001100000001,3,human,debugFEvYP:debugurh8H,15,12,0,0,0
12,12402,0,1723484239667,4,C000100011000,5,4,3,6,1,1,TEST,472446,1723483048051,10,9,C001100000001,3,human,debugFEvYP:debugurh8H,12,7,0,0,0
12,8954,0,1723484248625,4,C000100001001,6,5,3,6,1,2,TEST,472446,1723483048051,10,9,C001100000001,3,human,debugFEvYP:debugurh8H,7,2,0,0,0
